split,split_index,record_order,record_id,annotation_index,sample,original_symbol,class_id,class_name
DS1_TRAIN,2934,1,106,1104,339819,N,0,N
DS1_TRAIN,2935,1,106,1105,340122,N,0,N
DS1_TRAIN,2936,1,106,1106,340437,N,0,N
DS1_TRAIN,2937,1,106,1107,340780,N,0,N
DS1_TRAIN,2938,1,106,1108,341115,N,0,N
DS1_TRAIN,2939,1,106,1109,341456,N,0,N
DS1_TRAIN,2940,1,106,1110,341799,N,0,N
DS1_TRAIN,2941,1,106,1111,342110,N,0,N
DS1_TRAIN,2942,1,106,1112,342430,N,0,N
DS1_TRAIN,2943,1,106,1113,342773,N,0,N
DS1_TRAIN,2944,1,106,1114,343110,N,0,N
DS1_TRAIN,2945,1,106,1115,343449,N,0,N
DS1_TRAIN,2946,1,106,1116,343772,N,0,N
DS1_TRAIN,2947,1,106,1117,344088,N,0,N
DS1_TRAIN,2948,1,106,1118,344406,N,0,N
DS1_TRAIN,2949,1,106,1119,344704,N,0,N
DS1_TRAIN,2950,1,106,1120,345022,N,0,N
DS1_TRAIN,2951,1,106,1121,345357,N,0,N
DS1_TRAIN,2952,1,106,1122,345683,N,0,N
DS1_TRAIN,2953,1,106,1123,346011,N,0,N
DS1_TRAIN,2954,1,106,1125,346322,N,0,N
DS1_TRAIN,2955,1,106,1126,346615,N,0,N
DS1_TRAIN,2956,1,106,1127,346899,N,0,N
DS1_TRAIN,2957,1,106,1128,347169,N,0,N
DS1_TRAIN,2958,1,106,1129,347457,N,0,N
DS1_TRAIN,2959,1,106,1130,347753,N,0,N
DS1_TRAIN,2960,1,106,1131,347955,V,2,V
DS1_TRAIN,2961,1,106,1132,348121,V,2,V
DS1_TRAIN,2962,1,106,1133,348514,N,0,N
DS1_TRAIN,2963,1,106,1135,348695,V,2,V
DS1_TRAIN,2964,1,106,1136,349047,N,0,N
DS1_TRAIN,2965,1,106,1137,349247,V,2,V
DS1_TRAIN,2966,1,106,1138,349589,N,0,N
DS1_TRAIN,2967,1,106,1139,349772,V,2,V
DS1_TRAIN,2968,1,106,1140,350124,N,0,N
DS1_TRAIN,2969,1,106,1141,350322,V,2,V
DS1_TRAIN,2970,1,106,1143,350657,N,0,N
DS1_TRAIN,2971,1,106,1144,350904,N,0,N
DS1_TRAIN,2972,1,106,1145,351083,V,2,V
DS1_TRAIN,2973,1,106,1146,351245,V,2,V
DS1_TRAIN,2974,1,106,1147,351652,N,0,N
DS1_TRAIN,2975,1,106,1148,351850,V,2,V
DS1_TRAIN,2976,1,106,1149,352243,N,0,N
DS1_TRAIN,2977,1,106,1150,352514,N,0,N
DS1_TRAIN,2978,1,106,1151,352780,N,0,N
DS1_TRAIN,2979,1,106,1152,352956,V,2,V
DS1_TRAIN,2980,1,106,1153,353107,V,2,V
DS1_TRAIN,2981,1,106,1154,353546,N,0,N
DS1_TRAIN,2982,1,106,1155,353743,V,2,V
DS1_TRAIN,2983,1,106,1156,354156,N,0,N
DS1_TRAIN,2984,1,106,1157,354350,V,2,V
DS1_TRAIN,2985,1,106,1158,354748,N,0,N
DS1_TRAIN,2986,1,106,1159,355013,N,0,N
DS1_TRAIN,2987,1,106,1160,355273,N,0,N
DS1_TRAIN,2988,1,106,1161,355537,N,0,N
DS1_TRAIN,2989,1,106,1162,355810,N,0,N
DS1_TRAIN,2990,1,106,1163,356114,N,0,N
DS1_TRAIN,2991,1,106,1164,356424,N,0,N
DS1_TRAIN,2992,1,106,1165,356611,V,2,V
DS1_TRAIN,2993,1,106,1166,357013,N,0,N
DS1_TRAIN,2994,1,106,1167,357301,N,0,N
DS1_TRAIN,2995,1,106,1168,357572,N,0,N
DS1_TRAIN,2996,1,106,1169,357875,N,0,N
DS1_TRAIN,2997,1,106,1170,358213,N,0,N
DS1_TRAIN,2998,1,106,1171,358410,V,2,V
DS1_TRAIN,2999,1,106,1172,358830,N,0,N
DS1_TRAIN,3000,1,106,1173,359135,N,0,N
DS1_TRAIN,3001,1,106,1174,359417,N,0,N
DS1_TRAIN,3002,1,106,1175,359603,V,2,V
DS1_TRAIN,3003,1,106,1176,359769,V,2,V
DS1_TRAIN,3004,1,106,1177,360202,N,0,N
DS1_TRAIN,3005,1,106,1178,360397,V,2,V
DS1_TRAIN,3006,1,106,1179,360817,N,0,N
DS1_TRAIN,3007,1,106,1180,361113,N,0,N
DS1_TRAIN,3008,1,106,1181,361386,N,0,N
DS1_TRAIN,3009,1,106,1182,361564,V,2,V
DS1_TRAIN,3010,1,106,1183,361721,V,2,V
DS1_TRAIN,3011,1,106,1184,362144,N,0,N
DS1_TRAIN,3012,1,106,1185,362335,V,2,V
DS1_TRAIN,3013,1,106,1186,362777,N,0,N
DS1_TRAIN,3014,1,106,1187,363076,N,0,N
DS1_TRAIN,3015,1,106,1188,363365,N,0,N
DS1_TRAIN,3016,1,106,1189,363646,N,0,N
DS1_TRAIN,3017,1,106,1190,363922,N,0,N
DS1_TRAIN,3018,1,106,1191,364198,N,0,N
DS1_TRAIN,3019,1,106,1192,364482,N,0,N
DS1_TRAIN,3020,1,106,1193,364788,N,0,N
DS1_TRAIN,3021,1,106,1194,365084,N,0,N
DS1_TRAIN,3022,1,106,1195,365375,N,0,N
DS1_TRAIN,3023,1,106,1196,365676,N,0,N
DS1_TRAIN,3024,1,106,1197,365969,N,0,N
DS1_TRAIN,3025,1,106,1198,366246,N,0,N
DS1_TRAIN,3026,1,106,1199,366521,N,0,N
DS1_TRAIN,3027,1,106,1200,366816,N,0,N
DS1_TRAIN,3028,1,106,1201,367131,N,0,N
DS1_TRAIN,3029,1,106,1202,367442,N,0,N
DS1_TRAIN,3030,1,106,1203,367732,N,0,N
DS1_TRAIN,3031,1,106,1204,368015,N,0,N
DS1_TRAIN,3032,1,106,1205,368302,N,0,N
DS1_TRAIN,3033,1,106,1206,368594,N,0,N
DS1_TRAIN,3034,1,106,1207,368896,N,0,N
DS1_TRAIN,3035,1,106,1208,369202,N,0,N
DS1_TRAIN,3036,1,106,1209,369504,N,0,N
DS1_TRAIN,3037,1,106,1210,369794,N,0,N
DS1_TRAIN,3038,1,106,1211,370090,N,0,N
DS1_TRAIN,3039,1,106,1212,370399,N,0,N
DS1_TRAIN,3040,1,106,1213,370704,N,0,N
DS1_TRAIN,3041,1,106,1214,371019,N,0,N
DS1_TRAIN,3042,1,106,1215,371348,N,0,N
DS1_TRAIN,3043,1,106,1216,371665,N,0,N
DS1_TRAIN,3044,1,106,1217,371991,N,0,N
DS1_TRAIN,3045,1,106,1218,372305,N,0,N
DS1_TRAIN,3046,1,106,1219,372594,N,0,N
DS1_TRAIN,3047,1,106,1220,372922,N,0,N
DS1_TRAIN,3048,1,106,1221,373279,N,0,N
DS1_TRAIN,3049,1,106,1222,373628,N,0,N
DS1_TRAIN,3050,1,106,1223,373941,N,0,N
DS1_TRAIN,3051,1,106,1224,374246,N,0,N
DS1_TRAIN,3052,1,106,1225,374526,N,0,N
DS1_TRAIN,3053,1,106,1226,374816,N,0,N
DS1_TRAIN,3054,1,106,1228,375130,N,0,N
DS1_TRAIN,3055,1,106,1229,375473,N,0,N
DS1_TRAIN,3056,1,106,1230,375803,N,0,N
DS1_TRAIN,3057,1,106,1231,376161,N,0,N
DS1_TRAIN,3058,1,106,1232,376517,N,0,N
DS1_TRAIN,3059,1,106,1233,376842,N,0,N
DS1_TRAIN,3060,1,106,1234,377189,N,0,N
DS1_TRAIN,3061,1,106,1235,377550,N,0,N
DS1_TRAIN,3062,1,106,1236,377769,V,2,V
DS1_TRAIN,3063,1,106,1237,378246,N,0,N
DS1_TRAIN,3064,1,106,1238,378447,V,2,V
DS1_TRAIN,3065,1,106,1239,378856,N,0,N
DS1_TRAIN,3066,1,106,1240,379154,N,0,N
DS1_TRAIN,3067,1,106,1241,379454,N,0,N
DS1_TRAIN,3068,1,106,1242,379791,N,0,N
DS1_TRAIN,3069,1,106,1243,379989,V,2,V
DS1_TRAIN,3070,1,106,1244,380163,V,2,V
DS1_TRAIN,3071,1,106,1245,380625,N,0,N
DS1_TRAIN,3072,1,106,1246,380802,V,2,V
DS1_TRAIN,3073,1,106,1247,381244,N,0,N
DS1_TRAIN,3074,1,106,1248,381422,V,2,V
DS1_TRAIN,3075,1,106,1249,381587,V,2,V
DS1_TRAIN,3076,1,106,1250,382055,N,0,N
DS1_TRAIN,3077,1,106,1252,382255,V,2,V
DS1_TRAIN,3078,1,106,1253,382722,N,0,N
DS1_TRAIN,3079,1,106,1254,382901,V,2,V
DS1_TRAIN,3080,1,106,1255,383325,N,0,N
DS1_TRAIN,3081,1,106,1256,383507,V,2,V
DS1_TRAIN,3082,1,106,1257,383962,N,0,N
DS1_TRAIN,3083,1,106,1258,384153,V,2,V
DS1_TRAIN,3084,1,106,1259,384651,N,0,N
DS1_TRAIN,3085,1,106,1260,384834,V,2,V
DS1_TRAIN,3086,1,106,1261,385283,N,0,N
DS1_TRAIN,3087,1,106,1262,385466,V,2,V
DS1_TRAIN,3088,1,106,1263,385927,N,0,N
DS1_TRAIN,3089,1,106,1264,386109,V,2,V
DS1_TRAIN,3090,1,106,1265,386609,N,0,N
DS1_TRAIN,3091,1,106,1266,386797,V,2,V
DS1_TRAIN,3092,1,106,1267,387278,N,0,N
DS1_TRAIN,3093,1,106,1268,387456,V,2,V
DS1_TRAIN,3094,1,106,1269,387908,N,0,N
DS1_TRAIN,3095,1,106,1270,388105,V,2,V
DS1_TRAIN,3096,1,106,1271,388592,N,0,N
DS1_TRAIN,3097,1,106,1272,388792,V,2,V
DS1_TRAIN,3098,1,106,1274,389252,N,0,N
DS1_TRAIN,3099,1,106,1275,389598,N,0,N
DS1_TRAIN,3100,1,106,1276,389919,N,0,N
DS1_TRAIN,3101,1,106,1277,390108,V,2,V
DS1_TRAIN,3102,1,106,1278,390289,V,2,V
DS1_TRAIN,3103,1,106,1279,390780,N,0,N
DS1_TRAIN,3104,1,106,1280,390977,V,2,V
DS1_TRAIN,3105,1,106,1281,391457,N,0,N
DS1_TRAIN,3106,1,106,1282,391653,V,2,V
DS1_TRAIN,3107,1,106,1283,391821,V,2,V
DS1_TRAIN,3108,1,106,1284,392256,N,0,N
DS1_TRAIN,3109,1,106,1285,392450,V,2,V
DS1_TRAIN,3110,1,106,1286,392911,N,0,N
DS1_TRAIN,3111,1,106,1287,393111,V,2,V
DS1_TRAIN,3112,1,106,1288,393573,N,0,N
DS1_TRAIN,3113,1,106,1290,393902,N,0,N
DS1_TRAIN,3114,1,106,1291,394083,V,2,V
DS1_TRAIN,3115,1,106,1292,394525,N,0,N
DS1_TRAIN,3116,1,106,1293,394868,N,0,N
DS1_TRAIN,3117,1,106,1294,395075,V,2,V
DS1_TRAIN,3118,1,106,1295,395262,V,2,V
DS1_TRAIN,3119,1,106,1296,395715,N,0,N
DS1_TRAIN,3120,1,106,1298,395911,V,2,V
DS1_TRAIN,3121,1,106,1299,396343,N,0,N
DS1_TRAIN,3122,1,106,1300,396528,V,2,V
DS1_TRAIN,3123,1,106,1301,396977,N,0,N
DS1_TRAIN,3124,1,106,1302,397172,V,2,V
DS1_TRAIN,3125,1,106,1304,397648,N,0,N
DS1_TRAIN,3126,1,106,1305,397996,N,0,N
DS1_TRAIN,3127,1,106,1306,398180,V,2,V
DS1_TRAIN,3128,1,106,1307,398358,V,2,V
DS1_TRAIN,3129,1,106,1308,398815,N,0,N
DS1_TRAIN,3130,1,106,1309,399000,V,2,V
DS1_TRAIN,3131,1,106,1310,399493,N,0,N
DS1_TRAIN,3132,1,106,1311,399869,N,0,N
DS1_TRAIN,3133,1,106,1312,400210,N,0,N
DS1_TRAIN,3134,1,106,1313,400565,N,0,N
DS1_TRAIN,3135,1,106,1314,400759,V,2,V
DS1_TRAIN,3136,1,106,1315,401234,N,0,N
DS1_TRAIN,3137,1,106,1316,401621,N,0,N
DS1_TRAIN,3138,1,106,1317,401980,N,0,N
DS1_TRAIN,3139,1,106,1318,402358,N,0,N
DS1_TRAIN,3140,1,106,1319,402552,V,2,V
DS1_TRAIN,3141,1,106,1320,403003,N,0,N
DS1_TRAIN,3142,1,106,1321,403354,N,0,N
DS1_TRAIN,3143,1,106,1322,403563,V,2,V
DS1_TRAIN,3144,1,106,1323,403755,V,2,V
DS1_TRAIN,3145,1,106,1324,404238,N,0,N
DS1_TRAIN,3146,1,106,1326,404438,V,2,V
DS1_TRAIN,3147,1,106,1327,404874,N,0,N
DS1_TRAIN,3148,1,106,1328,405059,V,2,V
DS1_TRAIN,3149,1,106,1329,405507,N,0,N
DS1_TRAIN,3150,1,106,1330,405730,V,2,V
DS1_TRAIN,3151,1,106,1332,406196,N,0,N
DS1_TRAIN,3152,1,106,1333,406537,N,0,N
DS1_TRAIN,3153,1,106,1334,406733,V,2,V
DS1_TRAIN,3154,1,106,1335,406911,V,2,V
DS1_TRAIN,3155,1,106,1336,407349,N,0,N
DS1_TRAIN,3156,1,106,1337,407531,V,2,V
DS1_TRAIN,3157,1,106,1338,407994,N,0,N
DS1_TRAIN,3158,1,106,1339,408326,N,0,N
DS1_TRAIN,3159,1,106,1340,408524,V,2,V
DS1_TRAIN,3160,1,106,1341,408707,V,2,V
DS1_TRAIN,3161,1,106,1342,409137,N,0,N
DS1_TRAIN,3162,1,106,1344,409310,V,2,V
DS1_TRAIN,3163,1,106,1345,409759,N,0,N
DS1_TRAIN,3164,1,106,1346,409952,V,2,V
DS1_TRAIN,3165,1,106,1347,410410,N,0,N
DS1_TRAIN,3166,1,106,1348,410603,V,2,V
DS1_TRAIN,3167,1,106,1349,411048,N,0,N
DS1_TRAIN,3168,1,106,1350,411228,V,2,V
DS1_TRAIN,3169,1,106,1351,411647,N,0,N
DS1_TRAIN,3170,1,106,1352,411830,V,2,V
DS1_TRAIN,3171,1,106,1354,412275,N,0,N
DS1_TRAIN,3172,1,106,1355,412468,V,2,V
DS1_TRAIN,3173,1,106,1356,412937,N,0,N
DS1_TRAIN,3174,1,106,1357,413117,V,2,V
DS1_TRAIN,3175,1,106,1358,413545,N,0,N
DS1_TRAIN,3176,1,106,1359,413724,V,2,V
DS1_TRAIN,3177,1,106,1360,414181,N,0,N
DS1_TRAIN,3178,1,106,1361,414375,V,2,V
DS1_TRAIN,3179,1,106,1362,414854,N,0,N
DS1_TRAIN,3180,1,106,1363,415043,V,2,V
DS1_TRAIN,3181,1,106,1364,415490,N,0,N
DS1_TRAIN,3182,1,106,1365,415669,V,2,V
DS1_TRAIN,3183,1,106,1366,416125,N,0,N
DS1_TRAIN,3184,1,106,1367,416321,V,2,V
DS1_TRAIN,3185,1,106,1368,416783,N,0,N
DS1_TRAIN,3186,1,106,1369,416978,V,2,V
DS1_TRAIN,3187,1,106,1370,417433,N,0,N
DS1_TRAIN,3188,1,106,1371,417616,V,2,V
DS1_TRAIN,3189,1,106,1372,418055,N,0,N
DS1_TRAIN,3190,1,106,1373,418235,V,2,V
DS1_TRAIN,3191,1,106,1374,418700,N,0,N
DS1_TRAIN,3192,1,106,1375,418900,V,2,V
DS1_TRAIN,3193,1,106,1376,419368,N,0,N
DS1_TRAIN,3194,1,106,1377,419551,V,2,V
DS1_TRAIN,3195,1,106,1378,419996,N,0,N
DS1_TRAIN,3196,1,106,1379,420172,V,2,V
DS1_TRAIN,3197,1,106,1380,420622,N,0,N
DS1_TRAIN,3198,1,106,1381,420819,V,2,V
DS1_TRAIN,3199,1,106,1382,421291,N,0,N
DS1_TRAIN,3200,1,106,1383,421475,V,2,V
DS1_TRAIN,3201,1,106,1384,421926,N,0,N
DS1_TRAIN,3202,1,106,1385,422109,V,2,V
DS1_TRAIN,3203,1,106,1386,422540,N,0,N
DS1_TRAIN,3204,1,106,1387,422720,V,2,V
DS1_TRAIN,3205,1,106,1388,423197,N,0,N
DS1_TRAIN,3206,1,106,1389,423385,V,2,V
DS1_TRAIN,3207,1,106,1390,423846,N,0,N
DS1_TRAIN,3208,1,106,1391,424031,V,2,V
DS1_TRAIN,3209,1,106,1392,424473,N,0,N
DS1_TRAIN,3210,1,106,1393,424653,V,2,V
DS1_TRAIN,3211,1,106,1394,425135,N,0,N
DS1_TRAIN,3212,1,106,1395,425330,V,2,V
DS1_TRAIN,3213,1,106,1396,425800,N,0,N
DS1_TRAIN,3214,1,106,1397,425984,V,2,V
DS1_TRAIN,3215,1,106,1398,426415,N,0,N
DS1_TRAIN,3216,1,106,1399,426598,V,2,V
DS1_TRAIN,3217,1,106,1400,427040,N,0,N
DS1_TRAIN,3218,1,106,1401,427235,V,2,V
DS1_TRAIN,3219,1,106,1403,427682,N,0,N
DS1_TRAIN,3220,1,106,1404,428029,N,0,N
DS1_TRAIN,3221,1,106,1405,428376,N,0,N
DS1_TRAIN,3222,1,106,1406,428567,V,2,V
DS1_TRAIN,3223,1,106,1407,428996,N,0,N
DS1_TRAIN,3224,1,106,1408,429334,N,0,N
DS1_TRAIN,3225,1,106,1409,429690,N,0,N
DS1_TRAIN,3226,1,106,1410,430034,N,0,N
DS1_TRAIN,3227,1,106,1411,430234,V,2,V
DS1_TRAIN,3228,1,106,1412,430676,N,0,N
DS1_TRAIN,3229,1,106,1413,431023,N,0,N
DS1_TRAIN,3230,1,106,1414,431370,N,0,N
DS1_TRAIN,3231,1,106,1415,431729,N,0,N
DS1_TRAIN,3232,1,106,1416,432092,N,0,N
DS1_TRAIN,3233,1,106,1417,432449,N,0,N
DS1_TRAIN,3234,1,106,1418,432794,N,0,N
DS1_TRAIN,3235,1,106,1419,433157,N,0,N
DS1_TRAIN,3236,1,106,1420,433354,V,2,V
DS1_TRAIN,3237,1,106,1421,433827,N,0,N
DS1_TRAIN,3238,1,106,1422,434228,N,0,N
DS1_TRAIN,3239,1,106,1423,434601,N,0,N
DS1_TRAIN,3240,1,106,1424,434967,N,0,N
DS1_TRAIN,3241,1,106,1425,435333,N,0,N
DS1_TRAIN,3242,1,106,1426,435527,V,2,V
DS1_TRAIN,3243,1,106,1427,436007,N,0,N
DS1_TRAIN,3244,1,106,1428,436394,N,0,N
DS1_TRAIN,3245,1,106,1429,436598,V,2,V
DS1_TRAIN,3246,1,106,1430,437054,N,0,N
DS1_TRAIN,3247,1,106,1431,437425,N,0,N
DS1_TRAIN,3248,1,106,1433,437617,V,2,V
DS1_TRAIN,3249,1,106,1434,438091,N,0,N
DS1_TRAIN,3250,1,106,1435,438296,V,2,V
DS1_TRAIN,3251,1,106,1436,438754,N,0,N
DS1_TRAIN,3252,1,106,1437,438974,V,2,V
DS1_TRAIN,3253,1,106,1438,439408,N,0,N
DS1_TRAIN,3254,1,106,1439,439596,V,2,V
DS1_TRAIN,3255,1,106,1440,439780,V,2,V
DS1_TRAIN,3256,1,106,1441,440248,N,0,N
DS1_TRAIN,3257,1,106,1442,440447,V,2,V
DS1_TRAIN,3258,1,106,1443,440928,N,0,N
DS1_TRAIN,3259,1,106,1444,441116,V,2,V
DS1_TRAIN,3260,1,106,1445,441568,N,0,N
DS1_TRAIN,3261,1,106,1446,441749,V,2,V
DS1_TRAIN,3262,1,106,1447,442204,N,0,N
DS1_TRAIN,3263,1,106,1448,442402,V,2,V
DS1_TRAIN,3264,1,106,1449,442881,N,0,N
DS1_TRAIN,3265,1,106,1450,443072,V,2,V
DS1_TRAIN,3266,1,106,1451,443535,N,0,N
DS1_TRAIN,3267,1,106,1452,443716,V,2,V
DS1_TRAIN,3268,1,106,1453,444163,N,0,N
DS1_TRAIN,3269,1,106,1454,444354,V,2,V
DS1_TRAIN,3270,1,106,1456,444823,N,0,N
DS1_TRAIN,3271,1,106,1457,445186,N,0,N
DS1_TRAIN,3272,1,106,1459,445386,V,2,V
DS1_TRAIN,3273,1,106,1460,445817,N,0,N
DS1_TRAIN,3274,1,106,1461,446000,V,2,V
DS1_TRAIN,3275,1,106,1462,446447,N,0,N
DS1_TRAIN,3276,1,106,1463,446651,V,2,V
DS1_TRAIN,3277,1,106,1464,447085,N,0,N
DS1_TRAIN,3278,1,106,1465,447286,V,2,V
DS1_TRAIN,3279,1,106,1466,447679,N,0,N
DS1_TRAIN,3280,1,106,1467,447867,V,2,V
DS1_TRAIN,3281,1,106,1469,448294,N,0,N
DS1_TRAIN,3282,1,106,1470,448625,N,0,N
DS1_TRAIN,3283,1,106,1472,448824,V,2,V
DS1_TRAIN,3284,1,106,1473,449288,N,0,N
DS1_TRAIN,3285,1,106,1474,449497,V,2,V
DS1_TRAIN,3286,1,106,1475,449961,N,0,N
DS1_TRAIN,3287,1,106,1476,450140,V,2,V
DS1_TRAIN,3288,1,106,1477,450571,N,0,N
DS1_TRAIN,3289,1,106,1478,450762,V,2,V
DS1_TRAIN,3290,1,106,1480,451233,N,0,N
DS1_TRAIN,3291,1,106,1481,451593,N,0,N
DS1_TRAIN,3292,1,106,1482,451792,V,2,V
DS1_TRAIN,3293,1,106,1483,452236,N,0,N
DS1_TRAIN,3294,1,106,1484,452585,N,0,N
DS1_TRAIN,3295,1,106,1486,452777,V,2,V
DS1_TRAIN,3296,1,106,1487,453263,N,0,N
DS1_TRAIN,3297,1,106,1488,453460,V,2,V
DS1_TRAIN,3298,1,106,1489,453954,N,0,N
DS1_TRAIN,3299,1,106,1490,454149,V,2,V
DS1_TRAIN,3300,1,106,1491,454605,N,0,N
DS1_TRAIN,3301,1,106,1492,454794,V,2,V
DS1_TRAIN,3302,1,106,1493,455269,N,0,N
DS1_TRAIN,3303,1,106,1494,455470,V,2,V
DS1_TRAIN,3304,1,106,1495,455958,N,0,N
DS1_TRAIN,3305,1,106,1496,456156,V,2,V
DS1_TRAIN,3306,1,106,1497,456607,N,0,N
DS1_TRAIN,3307,1,106,1498,456789,V,2,V
DS1_TRAIN,3308,1,106,1499,457256,N,0,N
DS1_TRAIN,3309,1,106,1500,457462,V,2,V
DS1_TRAIN,3310,1,106,1501,457939,N,0,N
DS1_TRAIN,3311,1,106,1502,458137,V,2,V
DS1_TRAIN,3312,1,106,1503,458600,N,0,N
DS1_TRAIN,3313,1,106,1504,458785,V,2,V
DS1_TRAIN,3314,1,106,1506,459217,N,0,N
DS1_TRAIN,3315,1,106,1507,459543,N,0,N
DS1_TRAIN,3316,1,106,1508,459895,N,0,N
DS1_TRAIN,3317,1,106,1509,460098,V,2,V
DS1_TRAIN,3318,1,106,1510,460583,N,0,N
DS1_TRAIN,3319,1,106,1511,460935,N,0,N
DS1_TRAIN,3320,1,106,1512,461270,N,0,N
DS1_TRAIN,3321,1,106,1513,461646,N,0,N
DS1_TRAIN,3322,1,106,1514,462055,N,0,N
DS1_TRAIN,3323,1,106,1515,462436,N,0,N
DS1_TRAIN,3324,1,106,1516,462826,N,0,N
DS1_TRAIN,3325,1,106,1517,463210,N,0,N
DS1_TRAIN,3326,1,106,1518,463594,N,0,N
DS1_TRAIN,3327,1,106,1519,463964,N,0,N
DS1_TRAIN,3328,1,106,1520,464358,N,0,N
DS1_TRAIN,3329,1,106,1521,464753,N,0,N
DS1_TRAIN,3330,1,106,1522,465135,N,0,N
DS1_TRAIN,3331,1,106,1523,465504,N,0,N
DS1_TRAIN,3332,1,106,1524,465879,N,0,N
DS1_TRAIN,3333,1,106,1525,466295,N,0,N
DS1_TRAIN,3334,1,106,1526,466701,N,0,N
DS1_TRAIN,3335,1,106,1527,467086,N,0,N
DS1_TRAIN,3336,1,106,1528,467452,N,0,N
DS1_TRAIN,3337,1,106,1529,467844,N,0,N
DS1_TRAIN,3338,1,106,1530,468248,N,0,N
DS1_TRAIN,3339,1,106,1531,468625,N,0,N
DS1_TRAIN,3340,1,106,1532,469011,N,0,N
DS1_TRAIN,3341,1,106,1533,469379,N,0,N
DS1_TRAIN,3342,1,106,1534,469758,N,0,N
DS1_TRAIN,3343,1,106,1535,470139,N,0,N
DS1_TRAIN,3344,1,106,1536,470523,N,0,N
DS1_TRAIN,3345,1,106,1537,470923,N,0,N
DS1_TRAIN,3346,1,106,1538,471280,N,0,N
DS1_TRAIN,3347,1,106,1539,471630,N,0,N
DS1_TRAIN,3348,1,106,1540,472017,N,0,N
DS1_TRAIN,3349,1,106,1541,472405,N,0,N
DS1_TRAIN,3350,1,106,1542,472777,N,0,N
DS1_TRAIN,3351,1,106,1543,473161,N,0,N
DS1_TRAIN,3352,1,106,1544,473528,N,0,N
DS1_TRAIN,3353,1,106,1545,473893,N,0,N
DS1_TRAIN,3354,1,106,1546,474239,N,0,N
DS1_TRAIN,3355,1,106,1547,474595,N,0,N
DS1_TRAIN,3356,1,106,1548,474987,N,0,N
DS1_TRAIN,3357,1,106,1549,475404,N,0,N
DS1_TRAIN,3358,1,106,1550,475811,N,0,N
DS1_TRAIN,3359,1,106,1551,476210,N,0,N
DS1_TRAIN,3360,1,106,1552,476609,N,0,N
DS1_TRAIN,3361,1,106,1553,477011,N,0,N
DS1_TRAIN,3362,1,106,1554,477417,N,0,N
DS1_TRAIN,3363,1,106,1555,477810,N,0,N
DS1_TRAIN,3364,1,106,1556,478186,N,0,N
DS1_TRAIN,3365,1,106,1557,478548,N,0,N
DS1_TRAIN,3366,1,106,1558,478946,N,0,N
DS1_TRAIN,3367,1,106,1559,479350,N,0,N
DS1_TRAIN,3368,1,106,1560,479741,N,0,N
DS1_TRAIN,3369,1,106,1561,480157,N,0,N
DS1_TRAIN,3370,1,106,1562,480525,N,0,N
DS1_TRAIN,3371,1,106,1563,480891,N,0,N
DS1_TRAIN,3372,1,106,1564,481278,N,0,N
DS1_TRAIN,3373,1,106,1565,481684,N,0,N
DS1_TRAIN,3374,1,106,1566,482100,N,0,N
DS1_TRAIN,3375,1,106,1567,482465,N,0,N
DS1_TRAIN,3376,1,106,1568,482856,N,0,N
DS1_TRAIN,3377,1,106,1569,483247,N,0,N
DS1_TRAIN,3378,1,106,1570,483657,N,0,N
DS1_TRAIN,3379,1,106,1571,484024,N,0,N
DS1_TRAIN,3380,1,106,1572,484387,N,0,N
DS1_TRAIN,3381,1,106,1573,484754,N,0,N
DS1_TRAIN,3382,1,106,1574,485114,N,0,N
DS1_TRAIN,3383,1,106,1575,485451,N,0,N
DS1_TRAIN,3384,1,106,1576,485814,N,0,N
DS1_TRAIN,3385,1,106,1577,486203,N,0,N
DS1_TRAIN,3386,1,106,1578,486575,N,0,N
DS1_TRAIN,3387,1,106,1579,486920,N,0,N
DS1_TRAIN,3388,1,106,1580,487281,N,0,N
DS1_TRAIN,3389,1,106,1581,487632,N,0,N
DS1_TRAIN,3390,1,106,1582,488036,N,0,N
DS1_TRAIN,3391,1,106,1583,488404,N,0,N
DS1_TRAIN,3392,1,106,1584,488777,N,0,N
DS1_TRAIN,3393,1,106,1585,489159,N,0,N
DS1_TRAIN,3394,1,106,1586,489515,N,0,N
DS1_TRAIN,3395,1,106,1587,489903,N,0,N
DS1_TRAIN,3396,1,106,1588,490297,N,0,N
DS1_TRAIN,3397,1,106,1589,490658,N,0,N
DS1_TRAIN,3398,1,106,1590,491007,N,0,N
DS1_TRAIN,3399,1,106,1591,491365,N,0,N
DS1_TRAIN,3400,1,106,1592,491725,N,0,N
DS1_TRAIN,3401,1,106,1593,492105,N,0,N
DS1_TRAIN,3402,1,106,1594,492498,N,0,N
DS1_TRAIN,3403,1,106,1595,492881,N,0,N
DS1_TRAIN,3404,1,106,1596,493242,N,0,N
DS1_TRAIN,3405,1,106,1597,493581,N,0,N
DS1_TRAIN,3406,1,106,1598,493930,N,0,N
DS1_TRAIN,3407,1,106,1599,494290,N,0,N
DS1_TRAIN,3408,1,106,1600,494664,N,0,N
DS1_TRAIN,3409,1,106,1601,495055,N,0,N
DS1_TRAIN,3410,1,106,1602,495412,N,0,N
DS1_TRAIN,3411,1,106,1603,495772,N,0,N
DS1_TRAIN,3412,1,106,1604,496151,N,0,N
DS1_TRAIN,3413,1,106,1605,496537,N,0,N
DS1_TRAIN,3414,1,106,1606,496929,N,0,N
